"WC1","Analytic1","Clout1","Authentic1","Tone1","WPS1","Sixltr1","Dic1","function1","pronoun1","ppron1","i1","we1","you1","shehe1","they1","ipron1","article1","prep1","auxverb1","adverb1","conj1","negate1","verb1","adj1","compare1","interrog1","number1","quant1","affect1","posemo1","negemo1","anx1","anger1","sad1","social1","family1","friend1","female","male1","cogproc1","insight1","cause1","discrep1","tentat1","certain1","differ1","percept1","see1","hear1","feel1","bio1","body1","health1","sexual1","ingest1","drives1","affiliation1","achieve1","power1","reward1","risk1","focuspast1","focuspresent1","focusfuture1","relativ1","motion1","space1","time1","work1","leisure1","home1","money1","relig1","death1","informal1","swear1","netspeak1","assent1","nonflu1","filler1","AllPunc1","Period1","Comma1","Colon1","SemiC1","QMark1","Exclam1","Dash1","Quote1","Apostro1","Parenth1","OtherP1","WC2","Analytic2","Clout2","Authentic2","Tone2","WPS2","Sixltr2","Dic2","function2","pronoun2","ppron2","i2","we2","you2","shehe2","they2","ipron2","article2","prep2","auxverb2","adverb2","conj2","negate2","verb2","adj2","compare2","interrog2","number2","quant2","affect2","posemo2","negemo2","anx2","anger2","sad2","social2","family2","friend2","female2","male2","cogproc2","insight2","cause2","discrep2","tentat2","certain2","differ2","percept2","see2","hear2","feel2","bio2","body2","health2","sexual2","ingest2","drives2","affiliation2","achieve2","power2","reward2","risk2","focuspast2","focuspresent2","focusfuture2","relativ2","motion2","space2","time2","work2","leisure2","home2","money2","relig2","death2","informal2","swear2","netspeak2","assent2","nonflu2","filler2","AllPunc2","Period2","Comma2","Colon2","SemiC2","QMark2","Exclam2","Dash2","Quote2","Apostro2","Parenth2","OtherP2","WC3","Analytic3","Clout3","Authentic3","Tone3","WPS3","Sixltr3","Dic3","function3","pronoun3","ppron3","i3","we3","you3","shehe3","they3","ipron3","article3","prep3","auxverb3","adverb3","conj3","negate3","verb3","adj3","compare3","interrog3","number3","quant3","affect3","posemo3","negemo3","anx3","anger3","sad3","social3","family3","friend3","female3","male3","cogproc3","insight3","cause3","discrep3","tentat3","certain3","differ3","percept3","see3","hear3","feel3","bio3","body3","health3","sexual3","ingest3","drives3","affiliation3","achieve3","power3","reward3","risk3","focuspast3","focuspresent3","focusfuture3","relativ3","motion3","space3","time3","work3","leisure3","home3","money3","relig3","death3","informal3","swear3","netspeak3","assent3","nonflu3","filler3","AllPunc3","Period3","Comma3","Colon3","SemiC3","QMark3","Exclam3","Dash3","Quote3","Apostro3","Parenth3","OtherP3","cdi1","cdi2","cdi3"
152,76.19,65.36,90.72,37.41,25.33,15.13,92.11,59.21,16.45,9.87,2.63,0,0,0,7.24,6.58,7.24,20.39,7.24,4.61,7.89,1.97,18.42,5.92,5.92,3.95,0,2.63,4.61,2.63,1.97,0,0,0.66,11.84,0,0.66,0,0,17.11,5.92,2.63,1.32,4.61,2.63,3.29,1.97,1.32,0.66,0,0,0,0,0,0,6.58,0,1.97,3.29,0,1.32,3.95,10.53,0.66,18.42,1.32,14.47,2.63,0,0,0,0,0,0,1.97,0,0,1.32,0.66,0,7.24,3.95,1.97,0,0,0,0,0,0,1.32,0,0,132,90.34,64.77,87.93,80.64,26.4,15.15,81.82,48.48,8.33,3.79,1.52,2.27,0,0,0,4.55,6.82,17.42,9.09,3.03,4.55,1.52,17.42,6.06,4.55,3.03,3.03,5.3,3.03,3.03,0,0,0,0,6.82,0,0,0,0,15.15,4.55,0.76,1.52,3.79,3.03,2.27,0.76,0.76,0,0,0,0,0,0,0,6.82,3.03,0,4.55,0,0,2.27,12.12,0,21.21,3.03,15.15,3.03,0.76,0,0,0,0,0.76,0,0,0,0,0,0,7.58,3.79,2.27,0,0,0,0,0,0,1.52,0,0,123,82.68,74.24,17.73,40.38,20.5,17.89,82.93,51.22,11.38,4.88,0.81,0.81,0,0.81,2.44,6.5,6.5,15.45,9.76,2.44,4.88,0.81,14.63,4.88,3.25,0,0,1.63,7.32,3.25,2.44,0,0,0,8.94,0.81,0,0,0.81,10.57,1.63,0.81,4.07,1.63,2.44,1.63,2.44,1.63,0.81,0,0,0,0,0,0,8.94,2.44,1.63,0.81,4.07,0.81,4.07,9.76,0,16.26,0,9.76,6.5,3.25,0.81,0.81,3.25,0,0,0,0,0,0,0,0,8.13,4.88,2.44,0,0,0,0,0,0,0.81,0,0,19.47,27.71,22.68
90,41.99,67.16,10.08,3.92,18,30,84.44,60,17.78,8.89,1.11,1.11,0,0,6.67,8.89,5.56,14.44,8.89,5.56,6.67,4.44,14.44,1.11,1.11,1.11,0,0,4.44,1.11,3.33,0,0,0,14.44,0,0,0,0,21.11,4.44,3.33,4.44,6.67,1.11,5.56,1.11,1.11,0,0,1.11,1.11,0,0,0,7.78,2.22,4.44,0,0,1.11,1.11,10,2.22,6.67,0,3.33,3.33,2.22,0,0,1.11,0,0,1.11,0,0,0,0,1.11,7.78,5.56,1.11,0,0,0,0,0,0,1.11,0,0,86,87.12,54.63,27.67,47.26,21.5,24.42,86.05,46.51,11.63,1.16,0,0,1.16,0,0,10.47,9.3,11.63,9.3,2.33,2.33,0,17.44,5.81,4.65,3.49,1.16,3.49,1.16,1.16,0,0,0,0,4.65,0,0,0,0,18.6,4.65,2.33,5.81,4.65,1.16,4.65,1.16,1.16,0,0,3.49,0,2.33,0,1.16,5.81,1.16,3.49,1.16,2.33,0,1.16,11.63,2.33,13.95,2.33,11.63,0,3.49,1.16,1.16,0,0,0,0,0,0,0,0,0,13.95,4.65,8.14,0,0,0,0,0,0,1.16,0,0,88,81.49,63.34,85.21,11.17,17.6,19.32,87.5,53.41,11.36,2.27,0,1.14,0,0,1.14,9.09,9.09,15.91,9.09,3.41,9.09,0,17.05,11.36,6.82,1.14,0,5.68,1.14,0,1.14,0,0,0,6.82,0,0,0,0,17.05,2.27,7.95,0,5.68,0,4.55,1.14,1.14,0,0,0,0,0,0,0,4.55,1.14,0,2.27,0,1.14,4.55,12.5,2.27,20.45,4.55,6.82,9.09,2.27,0,0,0,0,0,0,0,0,0,0,0,6.82,5.68,1.14,0,0,0,0,0,0,0,0,0,6.66,25.34,22.05
67,13.69,88.37,22.25,94.38,13.4,13.43,94.03,65.67,16.42,7.46,1.49,1.49,0,0,4.48,8.96,4.48,13.43,17.91,10.45,5.97,2.99,19.4,5.97,2.99,1.49,0,1.49,4.48,4.48,0,0,0,0,17.91,0,0,0,0,11.94,0,1.49,0,2.99,4.48,2.99,2.99,0,2.99,0,0,0,0,0,0,4.48,1.49,1.49,0,2.99,0,1.49,16.42,2.99,11.94,4.48,5.97,1.49,1.49,0,0,0,0,0,2.99,0,1.49,1.49,0,0,8.96,7.46,1.49,0,0,0,0,0,0,0,0,0,58,26.46,24.51,18.03,58.39,14.5,13.79,87.93,63.79,13.79,5.17,3.45,0,0,0,1.72,8.62,3.45,15.52,18.97,8.62,1.72,5.17,24.14,3.45,0,0,1.72,3.45,1.72,1.72,0,0,0,0,5.17,0,0,0,0,17.24,3.45,0,3.45,1.72,5.17,3.45,0,0,0,0,0,0,0,0,0,3.45,0,0,3.45,0,0,0,20.69,0,8.62,0,6.9,1.72,3.45,0,0,0,0,0,1.72,0,0,1.72,0,0,8.62,6.9,1.72,0,0,0,0,0,0,0,0,0,74,17.13,44.63,15.32,25.77,14.8,16.22,90.54,67.57,20.27,9.46,2.7,2.7,0,2.7,1.35,10.81,5.41,13.51,12.16,6.76,9.46,4.05,24.32,2.7,0,1.35,0,0,8.11,4.05,4.05,0,0,2.7,9.46,0,0,1.35,1.35,17.57,5.41,0,5.41,5.41,1.35,6.76,1.35,1.35,0,0,0,0,0,0,0,12.16,4.05,0,5.41,1.35,1.35,14.86,5.41,0,8.11,1.35,5.41,1.35,2.7,0,0,1.35,0,0,1.35,0,0,1.35,0,0,6.76,6.76,0,0,0,0,0,0,0,0,0,0,-5.83,0.700000000000001,-3.78000000000001
111,49.37,35.91,84.25,59.92,18.5,16.22,93.69,60.36,16.22,3.6,0.9,0,0,0,2.7,12.61,9.91,10.81,11.71,5.41,4.5,3.6,21.62,1.8,1.8,0.9,0.9,2.7,5.41,3.6,1.8,0,0,0,7.21,0,0,0,0,23.42,6.31,0.9,2.7,5.41,3.6,6.31,0.9,0,0,0.9,0,0,0,0,0,6.31,0,3.6,0.9,1.8,1.8,0.9,14.41,4.5,16.22,1.8,5.41,9.01,3.6,0,0,0,0,0,0.9,0,0,0.9,0,0,9.01,5.41,3.6,0,0,0,0,0,0,0,0,0,126,69.16,23.75,98.98,55.71,14,16.67,94.44,61.9,17.46,11.11,7.94,0.79,0,0,2.38,6.35,7.14,19.84,7.14,6.35,7.14,2.38,16.67,11.11,8.73,3.17,0.79,5.56,1.59,1.59,0,0,0,0,8.73,0,0,0,0,15.87,4.76,1.59,0,3.17,0,6.35,1.59,0,0,0.79,1.59,0,1.59,0,0,3.97,0.79,0,3.17,0,0,5.56,10.32,0,15.87,2.38,9.52,3.97,1.59,0.79,0,0,0,0,0,0,0,0,0,0,11.11,7.14,1.59,0,0,0,0,0,1.59,0.79,0,0,111,95.72,35.91,30.96,59.92,18.5,17.12,88.29,53.15,11.71,3.6,2.7,0,0,0,0.9,8.11,9.91,20.72,6.31,2.7,2.7,3.6,18.92,3.6,1.8,0,0,6.31,7.21,4.5,2.7,0,0,0,6.31,0,0,0,0,22.52,5.41,2.7,2.7,7.21,2.7,3.6,0,0,0,0,0,0,0,0,0,9.91,0.9,2.7,1.8,3.6,1.8,0,18.02,0.9,9.01,1.8,4.5,2.7,0,0.9,0,0,0,0,0,0,0,0,0,0,9.91,5.41,1.8,0,0,0,0,0,0,2.7,0,0,9.29,16.51,33.61
93,82.3,77.41,12.1,45.52,15.5,34.41,84.95,53.76,11.83,4.3,0,2.15,0,0,2.15,7.53,5.38,19.35,8.6,6.45,3.23,2.15,15.05,7.53,3.23,0,1.08,2.15,7.53,4.3,3.23,1.08,1.08,0,7.53,0,0,0,0,12.9,5.38,4.3,1.08,0,4.3,0,0,0,0,0,0,0,0,0,0,12.9,2.15,7.53,1.08,2.15,1.08,3.23,11.83,1.08,9.68,1.08,0,8.6,2.15,0,0,0,0,0,0,0,0,0,0,0,16.13,6.45,9.68,0,0,0,0,0,0,0,0,0,89,87.35,92.78,14.33,84.99,17.8,30.34,87.64,51.69,11.24,3.37,0,1.12,0,0,2.25,7.87,8.99,15.73,8.99,6.74,2.25,0,12.36,7.87,6.74,2.25,0,4.49,3.37,3.37,0,0,0,0,16.85,0,0,0,0,14.61,3.37,2.25,1.12,2.25,2.25,3.37,2.25,2.25,0,0,0,0,0,0,0,11.24,6.74,0,3.37,1.12,0,1.12,6.74,1.12,8.99,0,6.74,2.25,2.25,0,0,1.12,0,0,0,0,0,0,0,0,8.99,5.62,1.12,0,0,0,0,0,0,2.25,0,0,104,93.72,64.99,21.89,99,17.33,28.85,78.85,48.08,7.69,1.92,0,0.96,0,0,0.96,5.77,11.54,15.38,5.77,4.81,6.73,0.96,8.65,5.77,1.92,0,0.96,2.88,6.73,6.73,0,0,0,0,6.73,0,0,0,0,13.46,6.73,2.88,0.96,1.92,0.96,2.88,1.92,0,0.96,0.96,0,0,0,0,0,5.77,1.92,1.92,0.96,1.92,0,0.96,8.65,0,7.69,0,7.69,0,0.96,0,0,0,0,0,0,0,0,0,0,0,14.42,5.77,4.81,0,0,0,0,0,0,3.85,0,0,22.47,25.5,30.96
107,88.43,64.59,35.01,98.37,17.83,30.84,83.18,54.21,9.35,4.67,0.93,1.87,0,0,1.87,4.67,10.28,15.89,9.35,1.87,9.35,0,19.63,2.8,2.8,0,0,0.93,5.61,5.61,0,0,0,0,4.67,0,0,0,0,14.95,6.54,3.74,2.8,0.93,1.87,1.87,3.74,1.87,0.93,0,0.93,0,0,0,0,6.54,1.87,3.74,1.87,0.93,0,2.8,9.35,3.74,12.15,3.74,2.8,6.54,2.8,0,0,0,0,0,0.93,0,0,0.93,0,0,6.54,5.61,0.93,0,0,0,0,0,0,0,0,0,83,91.58,94.13,38.69,87.64,20.75,16.87,85.54,49.4,7.23,3.61,0,0,3.61,0,0,3.61,12.05,13.25,8.43,3.61,7.23,0,9.64,3.61,1.2,1.2,1.2,6.02,6.02,4.82,1.2,0,0,0,12.05,0,0,0,0,9.64,4.82,2.41,1.2,0,2.41,0,1.2,1.2,0,0,0,0,0,0,0,10.84,4.82,1.2,3.61,1.2,0,0,8.43,1.2,15.66,0,15.66,0,3.61,0,0,2.41,0,0,0,0,0,0,0,0,6.02,4.82,1.2,0,0,0,0,0,0,0,0,0,85,67.57,31.91,66.34,47.53,21.25,32.94,81.18,55.29,5.88,1.18,1.18,0,0,0,0,4.71,10.59,10.59,10.59,7.06,7.06,4.71,10.59,5.88,3.53,2.35,0,2.35,1.18,1.18,0,0,0,0,5.88,0,0,0,0,18.82,4.71,4.71,1.18,2.35,2.35,4.71,0,0,0,0,1.18,1.18,0,1.18,0,3.53,1.18,0,2.35,0,0,0,8.24,3.53,14.12,1.18,7.06,5.88,0,0,0,0,0,0,1.18,0,0,1.18,0,0,5.88,4.71,0,0,0,0,0,0,0,1.18,0,0,26.26,28.81,15.87
103,42.07,46.12,70.73,25.77,20.6,19.42,93.2,54.37,15.53,5.83,1.94,0,0.97,0,2.91,9.71,0,16.5,14.56,1.94,3.88,3.88,23.3,5.83,3.88,0,1.94,3.88,1.94,0.97,0.97,0,0,0,9.71,0,0,0,0,28.16,9.71,5.83,1.94,3.88,2.91,5.83,0.97,0,0,0,0,0,0,0,0,8.74,0.97,2.91,2.91,0,1.94,0.97,13.59,7.77,8.74,0,3.88,3.88,2.91,0,0,0,0,0,0,0,0,0,0,0,8.74,4.85,2.91,0,0,0,0,0,0,0.97,0,0,110,82.76,29.26,43.37,87.86,27.5,11.82,84.55,49.09,10,3.64,0.91,0,0.91,0,1.82,6.36,7.27,15.45,10,2.73,3.64,3.64,19.09,7.27,6.36,0,4.55,5.45,3.64,3.64,0,0,0,0,5.45,0,0,0,0,18.18,3.64,0.91,3.64,2.73,2.73,7.27,2.73,2.73,0,0,1.82,0,1.82,0,0,3.64,0,0,1.82,1.82,0,0.91,17.27,1.82,11.82,0.91,10,0.91,0,0,0,0,0.91,0,0.91,0,0,0.91,0,0,6.36,3.64,2.73,0,0,0,0,0,0,0,0,0,122,79.4,25.59,18.29,83.88,30.5,19.67,89.34,54.92,9.02,1.64,1.64,0,0,0,0,7.38,8.2,14.75,12.3,2.46,4.92,3.28,19.67,9.84,5.74,0.82,0.82,4.1,3.28,3.28,0,0,0,0,2.46,0,0,0,0,20.49,4.1,1.64,2.46,4.1,5.74,4.1,8.2,5.74,2.46,0,0,0,0,0,0,4.92,0,3.28,0.82,2.46,0,4.1,12.3,0.82,8.2,1.64,4.1,2.46,0.82,0,0,0,0,0,0,0,0,0,0,0,5.74,3.28,1.64,0,0,0,0,0,0,0.82,0,0,6.7,22.71,20.97
86,61.87,89.95,87.51,47.26,10.75,25.58,87.21,46.51,12.79,6.98,2.33,4.65,0,0,0,5.81,4.65,11.63,10.47,3.49,3.49,2.33,19.77,3.49,3.49,1.16,0,3.49,3.49,2.33,1.16,0,1.16,0,13.95,0,0,0,0,15.12,9.3,3.49,0,1.16,1.16,1.16,2.33,2.33,0,0,0,0,0,0,0,11.63,6.98,3.49,1.16,0,0,1.16,8.14,8.14,15.12,4.65,8.14,2.33,2.33,0,0,0,0,0,0,0,0,0,0,0,9.3,9.3,0,0,0,0,0,0,0,0,0,0,100,91.81,61.81,50,63.69,20,22,80,48,10,3,2,1,0,0,0,7,6,19,6,5,4,1,11,6,4,2,0,3,4,3,1,1,0,0,9,0,0,0,0,12,3,3,1,0,2,4,2,2,0,0,1,0,1,0,0,7,1,2,4,2,0,0,7,4,13,1,11,0,5,0,0,0,0,0,2,0,0,1,1,0,8,5,2,0,0,0,0,0,0,1,0,0,99,67.51,54.04,12.65,4.86,16.5,22.22,83.84,52.53,7.07,2.02,1.01,1.01,0,0,0,5.05,6.06,14.14,14.14,3.03,9.09,1.01,21.21,2.02,1.01,1.01,0,0,6.06,2.02,4.04,0,2.02,0,5.05,0,0,2.02,0,20.2,2.02,11.11,4.04,1.01,1.01,3.03,3.03,3.03,0,0,0,0,0,0,0,7.07,1.01,1.01,5.05,0,1.01,6.06,14.14,0,12.12,4.04,4.04,4.04,3.03,0,1.01,0,0,0,0,0,0,0,0,0,8.08,6.06,2.02,0,0,0,0,0,0,0,0,0,13.71,29,15.86
114,90.97,93.19,44.54,6.35,22.8,24.56,85.09,50.88,13.16,10.53,2.63,4.39,0,0,3.51,2.63,9.65,16.67,5.26,3.51,5.26,0.88,14.91,5.26,4.39,0.88,0,5.26,5.26,1.75,3.51,0.88,0,0,15.79,0,0,0,0,14.91,3.51,4.39,2.63,3.51,0.88,1.75,1.75,0.88,0.88,0,0,0,0,0,0,14.04,7.02,2.63,1.75,0,2.63,3.51,11.4,0,14.91,1.75,8.77,4.39,2.63,0,0,0,0,0,0.88,0,0,0.88,0,0,15.79,4.39,6.14,0.88,0.88,0,0,1.75,0,1.75,0,0,110,84.37,81.84,21.98,60.23,18.33,18.18,89.09,54.55,9.09,4.55,0.91,0,2.73,0,0.91,4.55,6.36,19.09,10,6.36,6.36,0,18.18,0.91,0.91,1.82,1.82,4.55,1.82,1.82,0,0,0,0,10,0,0,0,0,15.45,4.55,2.73,3.64,1.82,1.82,2.73,2.73,2.73,0,0,0.91,0,0.91,0,0,4.55,1.82,0.91,1.82,0.91,0,0.91,14.55,1.82,11.82,1.82,9.09,0.91,2.73,0,0,0,0,0,0.91,0,0,0.91,0,0,8.18,5.45,1.82,0.91,0,0,0,0,0,0,0,0,110,61.63,76.64,11,42.25,18.33,33.64,78.18,52.73,15.45,7.27,0.91,5.45,0,0,0.91,8.18,4.55,16.36,9.09,6.36,2.73,3.64,15.45,1.82,0.91,0,0,1.82,6.36,3.64,2.73,0,0,0,10,0,0,0,0,20,2.73,1.82,2.73,5.45,3.64,3.64,2.73,1.82,0,0,1.82,0,0,1.82,0,11.82,5.45,0,2.73,1.82,1.82,0.91,11.82,0.91,9.09,0,8.18,0.91,0,0,0,0.91,0,0,0.91,0,0,0.91,0,0,28.18,7.27,10.91,0.91,0,0,0,1.82,1.82,3.64,1.82,0,28.25,23.63,13.64
130,62.2,84.14,76.75,69.28,26,16.92,90.77,62.31,14.62,7.69,0.77,1.54,1.54,0,3.85,6.92,6.92,20,6.92,13.08,6.92,1.54,16.15,6.92,3.85,3.08,0,6.15,5.38,3.85,1.54,0,0,1.54,11.54,0,0,0,0,16.15,5.38,1.54,0,4.62,3.08,2.31,0,0,0,0,0.77,0,0.77,0,0,7.69,3.85,2.31,1.54,0,0.77,3.85,14.62,0.77,16.92,2.31,8.46,6.15,0.77,0,0,0,0,0,0,0,0,0,0,0,11.54,3.08,6.92,0,0,0.77,0,0,0,0.77,0,0,140,24.86,9.94,94.71,98.56,23.33,17.14,89.29,56.43,16.43,12.14,8.57,0,0,0,3.57,4.29,5.71,12.14,11.43,7.14,7.14,5.71,20.71,7.86,6.43,2.14,0.71,5,5.71,5.71,0,0,0,0,7.86,0,0,0,0,23.57,5,1.43,1.43,6.43,3.57,6.43,2.14,0.71,1.43,0,0,0,0,0,0,5.71,0,1.43,2.86,2.86,0,0.71,18.57,1.43,12.14,2.14,7.14,2.86,0,0,0,0,0,0,0,0,0,0,0,0,16.43,4.29,5.71,0,0,0,0,0,1.43,5,0,0,121,31.44,40.2,31.94,25.77,15.12,25.62,88.43,61.98,15.7,4.96,2.48,0,1.65,0,0.83,10.74,5.79,14.05,14.05,6.61,5.79,4.96,18.18,8.26,5.79,2.48,0,4.13,5.79,2.48,2.48,0,0.83,0,9.09,0,0,0,0,22.31,4.96,1.65,1.65,8.26,3.31,5.79,3.31,1.65,1.65,0,0.83,0,0.83,0,0,1.65,0.83,0,0,0,0.83,0,16.53,0,6.61,0,4.96,1.65,0.83,0,0,0,0,0,0,0,0,0,0,0,17.36,5.79,3.31,0,0,0.83,0,0,3.31,4.13,0,0,13.85,1.77635683940025e-15,2.73
104,23.17,74.97,44.66,25.77,14.86,28.85,85.58,51.92,18.27,8.65,1.92,6.73,0,0,0,9.62,2.88,10.58,6.73,6.73,10.58,1.92,14.42,4.81,2.88,1.92,0.96,4.81,3.85,1.92,1.92,0,0,0,8.65,0,0,0,0,24.04,9.62,5.77,3.85,4.81,0.96,4.81,0,0,0,0,0,0,0,0,0,13.46,6.73,3.85,0.96,0,1.92,0.96,10.58,1.92,7.69,0.96,3.85,2.88,0.96,0,0,0,0,0,0,0,0,0,0,0,12.5,6.73,4.81,0,0,0,0,0,0,0.96,0,0,101,91.82,57.85,6.45,79.81,20.2,20.79,83.17,49.5,8.91,2.97,1.98,0,0,0,0.99,5.94,10.89,13.86,10.89,1.98,2.97,0.99,15.84,6.93,5.94,1.98,0.99,1.98,4.95,3.96,0.99,0.99,0,0,6.93,0,0,0,0,18.81,6.93,1.98,2.97,2.97,2.97,1.98,2.97,0.99,0,0,0,0,0,0,0,4.95,0,0.99,3.96,1.98,0,0,12.87,0,3.96,0,2.97,0.99,1.98,0,0,0,0,0,0,0,0,0,0,0,7.92,4.95,0.99,0,0,0,0,0,0,1.98,0,0,108,95.17,67.82,39.76,60.88,15.43,21.3,84.26,50,8.33,5.56,0,2.78,0,0,2.78,2.78,8.33,18.52,6.48,3.7,3.7,1.85,12.04,6.48,5.56,1.85,0,5.56,8.33,4.63,2.78,0,0.93,0,7.41,0,0,0,0,15.74,1.85,2.78,2.78,5.56,0.93,3.7,4.63,2.78,0,0.93,0.93,0.93,0,0,0,9.26,2.78,1.85,2.78,1.85,1.85,1.85,10.19,0.93,16.67,2.78,10.19,3.7,0.93,0.93,0,0,0,0,0,0,0,0,0,0,7.41,6.48,0.93,0,0,0,0,0,0,0,0,0,-0.769999999999996,29.01,32.78
83,93.94,86.09,76.33,87.64,13.83,19.28,85.54,46.99,13.25,8.43,2.41,4.82,0,0,1.2,4.82,3.61,21.69,7.23,1.2,1.2,1.2,20.48,9.64,7.23,0,0,4.82,6.02,4.82,1.2,0,0,0,9.64,0,0,0,0,22.89,10.84,4.82,1.2,0,7.23,0,0,0,0,0,0,0,0,0,0,14.46,4.82,4.82,2.41,3.61,1.2,0,15.66,3.61,13.25,2.41,4.82,6.02,1.2,0,0,0,0,0,0,0,0,0,0,0,10.84,7.23,3.61,0,0,0,0,0,0,0,0,0,73,68.64,70.83,46.99,99,14.6,20.55,82.19,49.32,15.07,5.48,2.74,2.74,0,0,0,9.59,6.85,10.96,9.59,2.74,4.11,0,15.07,5.48,2.74,0,1.37,5.48,6.85,6.85,0,0,0,0,5.48,0,0,0,0,9.59,5.48,0,1.37,1.37,2.74,0,0,0,0,0,1.37,0,0,0,1.37,6.85,2.74,0,4.11,0,0,1.37,10.96,0,13.7,1.37,10.96,0,2.74,4.11,0,2.74,0,0,0,0,0,0,0,0,8.22,6.85,1.37,0,0,0,0,0,0,0,0,0,52,19.2,87.57,74.76,1,7.43,17.31,90.38,53.85,19.23,11.54,0,7.69,0,0,3.85,7.69,1.92,9.62,5.77,9.62,7.69,1.92,17.31,3.85,1.92,3.85,1.92,1.92,7.69,1.92,5.77,0,0,1.92,11.54,0,0,0,0,19.23,3.85,3.85,3.85,1.92,0,5.77,0,0,0,0,1.92,1.92,0,0,0,15.38,7.69,0,5.77,0,1.92,0,17.31,0,19.23,5.77,13.46,0,0,0,0,1.92,0,0,0,0,0,0,0,0,13.46,13.46,0,0,0,0,0,0,0,0,0,0,31.22,16.3,-2.69
160,11.24,85.6,35.37,88.96,20,17.5,93.12,68.75,22.5,11.88,1.25,10.62,0,0,0,10.62,3.75,15,15.62,6.25,9.38,2.5,19.38,5.62,5.62,0,0,3.75,7.5,5.62,1.88,0,0,0.62,12.5,0,0,0,0,22.5,4.38,1.88,3.75,5,3.75,8.75,1.25,1.25,0,0,0,0,0,0,0,14.38,10.62,1.88,1.25,0,0.62,0.62,16.25,2.5,8.12,0,5.62,2.5,0,0,0,0,0,0,1.25,0,0,0.62,0.62,0,6.88,5,1.25,0,0,0,0,0.62,0,0,0,0,122,47.68,95.72,9.45,40.51,20.33,17.21,92.62,59.84,18.85,7.38,0,4.92,0.82,0,1.64,11.48,7.38,13.11,12.3,5.74,4.92,0,18.03,4.92,4.92,0.82,0,10.66,5.74,3.28,2.46,0,2.46,0,18.03,0,0,0,0,16.39,3.28,0,5.74,3.28,2.46,6.56,1.64,1.64,0,0,0,0,0,0,0,16.39,13.93,1.64,2.46,0,0,2.46,10.66,1.64,9.02,0.82,8.2,0,0,0,0,0,0,0,0.82,0,0,0,0.82,0,7.38,4.92,2.46,0,0,0,0,0,0,0,0,0,100,62.61,84.14,6.7,91.14,14.29,15,89,57,19,9,4,0,3,0,2,10,10,13,7,4,8,1,16,6,5,0,0,1,8,6,2,0,0,1,16,0,1,0,1,16,2,2,4,6,1,4,4,0,3,1,0,0,0,0,0,9,0,4,1,5,1,1,12,0,6,2,1,3,0,1,0,1,0,0,2,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,-7.5,8.67,14
147,57.96,81.17,55.08,16.1,21,20.41,85.71,55.1,16.33,6.12,0,4.76,0,0,1.36,10.2,6.8,14.97,8.16,10.88,3.4,0.68,14.97,8.16,6.12,2.04,0.68,3.4,3.4,1.36,2.04,1.36,0,0.68,9.52,0,0,0,0,16.33,6.12,2.72,0.68,1.36,1.36,4.76,0.68,0,0,0.68,2.04,0.68,1.36,0,0,10.2,5.44,2.72,1.36,2.72,0.68,1.36,11.56,0.68,11.56,1.36,6.12,4.08,1.36,0,0,0.68,0,0,0,0,0,0,0,0,10.2,4.76,4.08,0,0,0,0,0,0,1.36,0,0,114,94.38,63.73,19.27,74.74,22.8,22.81,85.09,50.88,7.89,1.75,0,0,0,0,1.75,6.14,15.79,13.16,5.26,6.14,5.26,2.63,9.65,10.53,7.89,0.88,0.88,5.26,2.63,2.63,0,0,0,0,8.77,0,0,0,0,10.53,1.75,0,1.75,2.63,2.63,2.63,0,0,0,0,1.75,0,1.75,0,0,3.51,0,0,2.63,0,0.88,0.88,8.77,0.88,13.16,0,11.4,1.75,0,0,0,0,0,0,0.88,0,0,0.88,0,0,10.53,3.51,2.63,0,0,0,0,2.63,0,1.75,0,0,168,83,70.4,13.15,1,28,25,87.5,55.95,10.71,3.57,0,2.38,0,0,1.19,6.55,11.31,15.48,8.93,5.95,7.14,1.19,13.69,4.76,2.38,2.38,1.79,1.79,9.52,2.98,6.55,0,0,0.6,8.33,0,0,0,0,20.83,4.17,1.79,3.57,8.33,1.79,4.17,5.36,3.57,1.79,0,0,0,0,0,0,10.12,2.38,1.19,0.6,1.19,4.76,1.79,9.52,2.38,9.52,0.6,4.76,4.17,0,0,0,0,0.6,0,0,0,0,0,0,0,7.74,3.57,3.57,0,0,0,0,0,0,0.6,0,0,12.33,31.77,23.46
